dependency,count
com.qcadoo.mes:mes-plugins-basic-production-counting,1
org.springframework.data:spring-data-rest-hal-browser,1
org.apache.flink:flink-parquet,1
com.taobao.metamorphosis:metamorphosis-client-extension,1
com.ociweb:pronghorn,1
com.sun.xml.bind:jaxb1-impl,1
org.jboss.as:jboss-as-naming,1
it.unibz.inf.ontop:ontop-build,1
org.activiti:activiti-bpmn-model,1
org.sejda:sambox,1
com.gitee.koode:kooder-indexer,1
org.kie.soup:kie-soup-maven-support,1
org.opennms.features.rest:org.opennms.features.rest.model,1
org.opennms:opennms-config,1
com.google.testparameterinjector:test-parameter-injector,2
ru.ydn.wicket.wicket-console:wicket-console,1
com.facebook.presto:presto-rcfile,1
fish.payara.server.internal.jdbc:jdbc-config-l10n,1
fish.payara.server.internal.packager:libpam4j-repackaged,1
org.hibernatespatial:hibernate-spatial-oracle,1
com.grinderwolf:slimeworldmanager-nms-v1_10_R1,1
org.apache.pulsar:pulsar-functions-runtime,1
org.apache.pulsar:pulsar-io-solr,1
com.thinkbiganalytics.kylo:kylo-feed-manager-nifi-cache-api,1
com.thinkbiganalytics.kylo:kylo-metadata-service-api,1
com.discordsrv:discordsrv,1
com.salesforce.argus:argus-core,1
org.safehaus.jug:jug-lgpl,2
org.springframework.cloud.fn:mongodb-consumer,1
com.hubspot.rosetta:RosettaJdbi3,1
org.apache.hop:hop-transform-gettablenames,1
com.atg.openssp:open-ssp-openrtb,1
org.graphfoundation.ongdb:ongdb-csv,1
uk.gov.nationalarchives:droid-tools,1
com.github.nkzawa:engine.io-client,1
org.ocpsoft.rewrite:rewrite-security-integration-shiro,1
org.ocpsoft.rewrite:rewrite-test-base,1
org.rakam:rakam-spi,1
org.crashub:crash.connectors.telnet,2
org.springframework.cloud:spring-cloud-contract-spec-kotlin,1
com.amazonaws:amazon-neptune-sparql-java-sigv4,1
com.qcadoo.mes:mes-plugins-cat-numbers-in-negot,1
com.facebook.presto:presto-tpch,1
org.flowable:flowable5-engine,1
org.nutz:nutzboot-demo-servicecomb-common,1
org.xwiki.platform:xwiki-platform-mail-send-default,1
org.xwiki.platform:xwiki-platform-notifications-filters-watchlistbridge,1
org.springframework.boot:spring-boot-starter-security,26
org.joyqueue:joyqueue-retry-remote,1
com.vaadin:vaadin-app-layout-flow,1
org.hectorclient:hector-object-mapper,2
com.okta.spring:okta-spring-boot-integration-tests-common-servlet,1
io.vertx:vertx-web-validation,4
org.apache.camel.quarkus:camel-quarkus-yaml-dsl,1
opensymphony:xwork,2
ca.uhn.hapi:hapi-structures-v26,5
org.apache.camel:camel-spring-batch,1
org.codehaus.mojo:exec-maven-plugin,5
org.infinispan:infinispan-security-integrationtests,1
org.jboss.xnio:xnio-api,8
org.sonarsource.sonarqube:sonar-plugin-api,21
org.keycloak:keycloak-core,15
com.jidesoft:jide-oss,2
org.tensorflow:tensorflow,7
org.eclipse.persistence:org.eclipse.persistence.moxy,18
org.metaborg:org.metaborg.spoofax.core.uber,1
com.huaweicloud:esdk-obs-java,2
com.sdl:odata_common,1
org.jbehave:jbehave-spring,2
io.zipkin.brave:brave-instrumentation-jaxrs2,2
org.netbeans.api:org-netbeans-libs-lucene,2
org.netbeans.api:org-netbeans-modules-projectuiapi-base,5
io.airlift:testing,7
com.thimbleware.jmemcached:jmemcached-core,5
org.scify:JInsect,1
org.apache.shardingsphere.elasticjob:elasticjob-lite-spring-boot-starter,4
org.solovyev.android:android-common-samples,1
org.locationtech.geogig:geogig-serialization-flatbuffers,1
ai.labs:user-definition,1
org.jboss.resteasy:resteasy-guice,6
net.sf.jung:jung-api,11
org.apache.karaf.features:org.apache.karaf.features.core,4
org.apache.nifi:nifi-media-processors,1
org.jenkins-ci:task-reactor,2
org.apache.kylin:kylin-core-metadata,1
org.apache.kylin:kylin-metrics-reporter-kafka,1
org.eclipse.kapua:kapua-console-module-device,1
com.hazelcast:hazelcast-azure,2
org.togglz:togglz-appengine,1
com.networknt:chaos-monkey,1
com.networknt:codegen-fwk,1
org.jpmml:jpmml-converter,1
edu.stanford.protege:org.protege.xmlcatalog,2
com.github.tommyettinger:anim8-gdx,1
co.elastic.apm:apm-agent-api,3
co.elastic.apm:apm-es-restclient-plugin-5_6,1
co.elastic.apm:apm-lettuce-plugin,1
org.eclipse.collections:unit-tests-java8,1
org.janusgraph:janusgraph-cql,3
org.odpi.egeria:audit-log-file-connector,1
org.odpi.egeria:avro-file-connector,1
org.jenkins-ci.plugins:ansicolor,1
org.javamoney.moneta:moneta-convert,3
org.jboss.ejb3:jboss-ejb3-ext-api,3
org.osgeo:proj4j,3
org.deeplearning4j:deeplearning4j-datasets,2
org.hawkular.metrics:hawkular-metrics-api-jaxrs,1
org.hawkular.metrics:hawkular-metrics-configuration-service,1
com.documents4j:documents4j-transformer-msoffice-word,1
org.jclouds.common:trmk-common,1
ru.yandex.qatools.ashot:ashot,3
org.jetbrains.kotlin:kotlin-stdlib-common,5
org.apache.shardingsphere.example:example-spring-mybatis,2
org.apache.shardingsphere:shardingsphere-sharding-distsql-parser,1
it.geosolutions.jaiext.crop:jt-crop,1
org.geotools:gt-geotiff,5
org.mybatis.dynamic-sql:mybatis-dynamic-sql,4
org.geoserver.community:gs-wfs3,1
org.geoserver.extension:gs-charts,1
org.apache.servicemix.bundles:org.apache.servicemix.bundles.spring-beans,1
no.priv.garshol.duke:duke-lucene,1
org.matsim:matsim,1
software.amazon.awssdk:connect,1
com.google.apis:google-api-services-drive,10
org.openehealth.ipf.gazelle:ipf-gazelle-validation-profiles-pcd,1
org.eclipse.rdf4j:rdf4j-queryrender,4
de.tudarmstadt.ukp.dkpro.core:de.tudarmstadt.ukp.dkpro.core.rftagger-bin,1
de.tudarmstadt.ukp.dkpro.core:de.tudarmstadt.ukp.dkpro.core.sfst-model-morph-de-zmorge-orig-ca,1
de.tudarmstadt.ukp.dkpro.core:de.tudarmstadt.ukp.dkpro.core.stanfordnlp-model-parser-ar-sr,1
org.apache.cxf.systests:cxf-systests-cdi-base,1
org.mineacademy.plugin:Residence,1
com.android.tools.build:manifest-merger,1
org.webjars.bower:ekko-lightbox,1
org.springblade:blade-core-cloud,1
org.jboss.errai:errai-config,1
com.hccake:ballcat-spring-boot-starter-websocket,1
com.amazonaws:aws-java-sdk-connectparticipant,2
com.amazonaws:aws-java-sdk-iotevents,2
org.apache.openwebbeans:openwebbeans-ee-common,2
org.apache.eagle:eagle-audit-base,1
org.projectnessie:nessie-server-store,1
io.thorntail:monitor,1
org.openjdk.jmc:org.openjdk.jmc.console.ui,2
org.apache.cloudstack:cloud-plugin-storage-allocator-random,1
org.apache.skywalking:skywalking-event-receiver-plugin,1
com.yiqiniu.easytrans:easytrans-rpc-dubbo-starter,1
eclipse-photon:org.eclipse.core.runtime,1
gradle.plugin.com.google.cloud.tools:jib-gradle-plugin,1
com.github.fge:uri-template,1
com.innoventsolutions.birt.runtime:org.eclipse.birt.runtime_4.8.0-20180626,1
io.helidon.security:helidon-security-integration-webserver,1
net.serenity-bdd:serenity-jira-requirements-provider,1
org.wso2.msf4j:msf4j-spring,1
com.ibm.jbatch:com.ibm.jbatch-ri-spi,1
com.despegar:spark-test,1
com.google.cloud:google-cloud-firestore,3
org.alluxio:alluxio-table-server-master,1
org.sonatype.sisu:sisu-guice,3
com.offbynull.coroutines:instrumenter,1
es.usc.citius.hipster:hipster-examples,1
com.openlinksw.virtuoso:virtjdbc4,1
net.didion.jwnl:jwnl,1
com.shekhargulati:strman,1
com.shopizer:sm-shop-model,1
org.webjars.npm:dojo,1
io.fabric8:chaosmesh-server-mock,1
org.pentaho:commons-gwt-widgets,1
org.sakaiproject.edu-services.sections:sections-api,1
consulo:consulo-util-lang,1
consulo:consulo-util-testing,1
com.github.thomasdarimont.keycloak:auth-require-group-extension,1
com.github.thomasdarimont.keycloak:simple-realm-resource-with-form-example,1
org.hibernate.search:hibernate-search-integrationtest-mapper-orm-envers,1
com.roncoo:roncoo-education-system-feign,1
org.springframework.security:spring-security-oauth2-core,2
org.axonframework:axon-spring,2
com.hp.hpl.jena:iri,2
org.nuxeo.ecm.platform:nuxeo-platform-usermanager,1
io.swagger.core.v3:swagger-models-jakarta,1
io.quarkus:quarkus-amazon-lambda-deployment,1
io.smallrye:smallrye-jwt-build,1
com.paritytrading.parity:parity-file,1
com.paritytrading.parity:parity-match,1
org.wso2.carbon.identity.local.auth.fido:org.wso2.carbon.identity.application.authenticator.fido2,1
org.wso2.carbon.identity.user.api:org.wso2.carbon.identity.rest.api.user.authorized.apps.v1,1
com.github.dreamroute:locker-spring-boot-starter,1
org.twitter4j:twitter4j-async,1
org.wso2.carbon.deployment:org.wso2.carbon.aarservices.stub,2
com.github.stanford-futuredata.momentsketch:momentsketch-solver,1
org.apache.ignite:ignite-scalar,1
com.oracle.oci.sdk:oci-java-sdk-blockchain,1
com.oracle.oci.sdk:oci-java-sdk-dataintegration,1
com.oracle.oci.sdk:oci-java-sdk-tenantmanagercontrolplane,1
org.springframework.cloud:spring-cloud-vault-config-databases,1
uk.ac.bbsrc.tgac.miso:miso-dto,1
edu.washington.cs.knowitall:opennlp-postag-models,2
com.zaxxer:SparseBitSet,3
iped:iped-ahocorasick,1
com.bergerkiller.bukkit:MyWorlds,1
org.apache.openwebbeans:openwebbeans-el22,1
com.jslsolucoes:ojdbc6,2
io.dubbo.springboot:spring-boot-starter-dubbo,2
net.sourceforge.cpdetector:chardet,1
com.lishid:orebfuscator-v1_11_R1,1
com.jzy.game:game-bydr-world,1
com.github.mpusher:mpush-test,1
org.openhab.addons.bundles:org.openhab.binding.snmp,1
org.openhab.addons.bundles:org.openhab.persistence.dynamodb,1
ddf.catalog.core:catalog-core-defaultvalues,1
ddf.catalog.opensearch:catalog-opensearch-source,1
com.lmco.shindig:shindig-social-api,1
com.twitter.heron:heron-storm,1
org.metawidget.modules.struts:metawidget-struts,1
ldapsdk:ldapsdk,1
io.onedev:commons-jsyntax,1
org.apache.ignite:ignite-tools,1
com.hazelcast.samples:jcache,1
org.apache.camel:camel-restlet,1
org.hawkular.apm:hawkular-apm-config-service-rest-client,1
io.fabric8.funktion:k8kafka,1
com.github.caldav4j:caldav4j,1
com.abubusoft:kripton-retrofit-converter,1
org.wso2.carbon.event-processing:org.wso2.carbon.event.processor.stub,1
io.sniffy:sniffy-module-nio-compat-deps,1
org.activiti:activiti-image-generator,1
org.apache.syncope.ext.camel:syncope-ext-camel-common-lib,1
org.apache.syncope.ext.flowable:syncope-ext-flowable-client-enduser,1
org.apache.activemq:artemis-web,1
org.eclipse.hono:hono-service-base-jdbc,1
com.facebook.presto.cassandra:cassandra-server,1
fish.payara.server.internal.persistence.cmp:cmp-support-sqlstore-l10n,1
org.mayocat.shop:mayocat-shop-taxes-internal,1
com.thinkbiganalytics.kylo.integrations:kylo-spark-shell-client-app,1
com.thinkbiganalytics.kylo:kylo-hadoop-authorization-core,1
org.interledger:spsp-client,1
org.pentaho.di.plugins:lucid-db-streaming-loader-plugin-core,1
com.mycollab:mycollab-config,1
com.jobxhub:jobx-common,1
org.geysermc.cumulus:cumulus,2
org.fishwife:jrugged-spring,1
org.sculptorgenerator.generator:sculptor-active-annotation,1
org.apache.hop:hop-databases-exasol4,1
org.apache.hop:hop-transform-reservoirsampling,1
org.graphfoundation.ongdb:ongdb-ha,1
nl.surfnet.apis:apis-surfconext-authn,1
com.github.atomashpolskiy:bt-bencoding,1
com.github.atomashpolskiy:bt-http-tracker-client,1
org.kframework.k:kale-backend,1
org.finra.herd:herd-spark-data-source,1
org.apache.plc4x:plc4j-transport-serial,1
org.ocpsoft.rewrite:rewrite-annotations-impl,1
org.ahocorasick:ahocorasick,4
org.jupiter-rpc:jupiter-transport-netty,1
com.yahoo.vespa:filedistribution,1
org.nuxeo.ecm.platform:nuxeo-platform-filemanager,1
org.apache.maven.mercury:mercury-repo-virtual,1
org.apache.solr:solr-commons-csv,2
org.codehaus.gmaven.runtime:gmaven-runtime-2.0,1
it.unibz.inf.ontop:ontop-mapping-sql-all,1
org.apache.openejb:openejb-telnet,1
org.opennms:opennms-R,1
software.amazon.serverless:aws-ssm-java-caching-client,1
org.apache.pulsar:pulsar-io-influxdb,1
net.coobird:thumbnailator,28
org.apache.xmlgraphics:batik-gvt,11
com.amazonaws:amazon-neptune-gremlin-java-sigv4,2
com.vaadin:vaadin-login-flow,1
org.apache.tomcat:tomcat-jasper-el,17
io.vertx:vertx-unit,16
org.apache.camel.quarkus:camel-quarkus-aws2-ddb,1
org.apache.camel.quarkus:camel-quarkus-bean,1
org.apache.camel.quarkus:camel-quarkus-jt400-deployment,1
org.apache.camel.quarkus:camel-quarkus-support-reactor-netty,1
org.apache.camel:camel-aws-xray,1
org.apache.camel:camel-lucene,1
org.apache.camel:camel-olingo2-parent,1
org.infinispan:infinispan-server-testdriver-junit4,1
sun.jdk:jconsole,1
org.locationtech.geowave:geowave-cli-sentinel2,1
org.jitsi:ice4j,3
org.apache.hadoop:hadoop-client-runtime,5
pentaho:mondrian-data-foodmart-hsqldb,1
de.dfki.mary:voice-enst-camille-hsmm,1
org.wicketstuff:wicketstuff-jamon,1
com.github.rest-driver:rest-client-driver,5
org.netbeans.api:org-netbeans-modules-java-project-ui,3
org.apache.pinot:pinot-hdfs,1
org.locationtech.geogig:geogig-cli-app,1
org.locationtech.geogig:geogig-gt-commands,1
ai.labs:conversationcallback-impl,1
com.alibaba.cola:cola-component-exception,1
org.apache.isis.security:isis-security-keycloak,1
com.google.escapevelocity:escapevelocity,1
org.apache.nifi:nifi-provenance-repository-nar,1
javax.xml.bind:jsr173_api,2
org.restcomm:restcomm-connect.mrb,1
org.eclipse.persistence:org.eclipse.persistence.oracle.nosql,2
org.apache.hadoop:hadoop-mapred-test,1
org.eclipse.kapua:kapua-rest-api-resources,1
org.cybergarage.upnp:cybergarage-upnp-core,1
com.networknt:customer-backend,1
org.apache.felix:org.apache.felix.prefs,2
com.sk89q.worldguard:worldguard-core,3
software.amazon.awssdk:resourcegroupstaggingapi,2
org.eclipse.vorto:mapping-converter-string,1
org.apache.james:james-server-dnsservice-test,1
org.apache.james:metrics-tests,1
org.apache.james:testing-base,1
io.helidon.serviceconfiguration:helidon-serviceconfiguration-hikaricp-localhost,1
org.apache.jclouds.api:docker,2
org.apache.jclouds.provider:profitbricks,2
org.apache.jclouds:jclouds-allloadbalancer,2
org.datanucleus:javax.persistence,1
org.wikidata.wdtk:wdtk-dumpfiles,3
org.apache.sling:org.apache.sling.commons.html,1
com.hubspot:BaragonClient,1
org.apache.spark:spark-launcher_2.10,1
Jama:Jama,1
org.apache.abdera:abdera-client,1
org.esa.s1tbx:s1tbx-op-sar-processing-ui,1
org.odpi.egeria:subject-area-api,1
org.jenkins-ci.plugins:trilead-api,1
javax.money:money-api,7
com.netease.nim:camellia-dashboard-spring-boot-starter,1
org.hibernate.java-persistence:jpa-api,2
io.dropwizard.metrics:metrics-servlets,21
io.joynr.android:joynr-android-binder-runtime,1
org.apache.ratis:ratis-logservice,1
com.droidefense:vfs,1
org.apache.storm:storm-hdfs,3
de.metanome:example_basic_stat_algorithm,1
de.metanome:test_helper,1
io.smallrye:smallrye-jwt-http-mechanism,1
org.httpunit:httpunit,4
org.geoserver.community:gs-notification-common,1
org.openhab.action:org.openhab.action.pushover,1
org.openhab.binding:org.openhab.binding.stiebelheatpump,1
org.kordamp.ikonli:ikonli-fontawesome5-pack,3
org.bytedeco:ffmpeg-platform,2
org.opencb.commons:commons-lib,1
software.amazon.awssdk:forecast,1
org.apache.dubbo:dubbo-registry-default,1
com.github.waffle:waffle-shiro,1
co.elastic.logging:ecs-logging-core,1
io.airlift:log,9
org.apache.bookkeeper:stream-storage-common,1
com.dtstack.flink:sql.http,1
org.apache.flink:flink-shaded-hadoop2,1
org.webjars.bower:google-caja,1
org.apache.servicemix.specs:org.apache.servicemix.specs.jsr303-api-1.0.0,1
org.vesalainen.comm:javaxcomm,1
org.ranksys:RankSys-fast,1
qunar.tc.bistoury:bistoury-instrument-spy,1
org.apache.accumulo:accumulo-fate,4
org.apache.hive.hcatalog:hive-hcatalog-pig-adapter,3
io.thorntail:jose,1
org.openjdk.jcstress:jcstress-tests-chapter-0a,1
org.knowm.xchange:xchange-bitfinex,3
org.knowm.xchange:xchange-bittrex,2
backport-util-concurrent:backport-util-concurrent,10
org.eobjects.datacleaner:DataCleaner-writers,1
com.h3xstream.findsecbugs:findsecbugs-plugin,2
org.webjars.npm:jshint,1
org.mortbay.jasper:apache-el,2
org.powermock:powermock-classloading-xstream,5
es.gob.afirma:afirma-crypto-cipher,1
org.tyrannyofheaven.bukkit:zPermissions,1
org.apache.hyracks:hyracks-client,1
org.jitsi:jitsi-fileaccess,1
com.stormpath.spring:stormpath-spring-security-spring-boot-starter,1
org.eclipse.steady:lang-java-reach,1
org.jboss.weld.servlet:weld-servlet-shaded,2
org.pentaho.reporting.engine:classic-extensions,3
org.sakaiproject.common:sakai-common-manager-api,1
com.cetsoft:imcache-offheap,1
com.spotify:hamcrest-future,1
com.puppetlabs.geppetto:com.puppetlabs.geppetto.diagnostic,1
com.yahoo.vespa.jdisc_core:cert-gg,1
org.nuxeo.ecm.platform:nuxeo-platform-directory-mongodb,1
org.kie:kie-dmn-openapi,1
org.babelnet:jltutils203,1
de.mindpipe.android:android-logging-log4j,1
moe.tristan:easyfxml-junit,1
io.cattle:cattle-framework-db-loader,1
io.cattle:cattle-framework-jooq,1
com.sun.jsftemplating:jsftemplating,2
io.quarkus.resteasy.reactive:resteasy-reactive-client-processor,1
io.quarkus:quarkus-elasticsearch-rest-client-common-deployment,1
io.quarkus:quarkus-reactive-datasource-deployment,1
io.quarkus:quarkus-spring-security,1
com.paritytrading.parity:parity-util,1
org.eclipse.equinox:org.eclipse.equinox.http.helper,5
org.wso2.carbon.consent.mgt:org.wso2.carbon.consent.mgt.server.feature,2
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.challenge.common,1
org.wso2.identity:org.wso2.identity.integration.common.utils,1
org.jenkins-ci.plugins:gitlab-plugin,1
org.apache.zeppelin:zeppelin-common,1
com.oracle.oci.sdk:oci-java-sdk-databasemanagement,1
com.ceph:rados,1
site.ycsb:rocksdb-binding,1
org.languagetool:language-br,1
org.apache.flink:flink-hbase_2.11,2
org.dromara:hmily-spring-boot-starter-grpc,1
opensymphony:quartz,1
qunar.tc.qtracer:qtracer-instrument-agent,1
com.vinsguru:proto,1
org.openrdf.sesame:sesame-rio-n3,3
org.apache.tomee:tomee-plume-webapp,1
org.superbiz:connector-sample-impl,1
org.dcm4che.dcm4chee-arc:dcm4chee-arc-stgcmt-rs,1
wsattacker.library:SoapHttpClient,1
com.dianping.lion:lion-client,1
com.azure:azure-messaging-webpubsub,1
org.exoplatform.gatein.portal:exo.portal.component.web.security-jboss,1
org.exoplatform.gatein.portal:exo.portal.webui.eXo,1
org.lucee:commons-io,1
nl.lxtreme.ols.export:vcd,1
org.apache.karaf.itests:itests,1
org.apache.karaf.webconsole:org.apache.karaf.webconsole.instance,1
org.netpreserve.openwayback:openwayback-core,2
com.google.api.graphql:schema-firestore,1
com.github.jpharvey:cgateinterface,1
com.goterl.lazycode:lazysodium-java,1
org.openhab.addons.bundles:org.openhab.voice.marytts,1
com.zensols.jrtf:tutego.jrtf,1
ddf.catalog.plugin:catalog-plugin-content-uri,1
ddf.lib:common-system,1
org.codice.ddf.spatial:spatial-wfs-common,1
org.oreon.core:oe-core,1
com.hurence.logisland:logisland-engine-spark_2_common,1
org.apache.shenyu:shenyu-plugin-api,1
org.thingsboard:rest-client,1
org.hoteia.qalingo:qalingo-api-web-remote-ws,1
com.qcadoo:qcadoo-plugins-export,1
com.qcadoo:qcadoo-plugins-menu-management,1
com.codenvy.plugin:codenvy-plugin-microsoft-vsts-pullrequest,1
org.hawkular.apm:hawkular-apm-server-infinispan,1
org.wso2.carbon.apimgt:org.wso2.carbon.apimgt.rest.api.publisher.v1.common,1
com.asakusafw:asakusa-hive-core-v2,1
org.jetlinks.community:network-manager,1
org.apache.olingo:odata-server-tecsvc,1
org.opennms.core.health:org.opennms.core.health.rest,1
org.opennms.features.flows.rest:org.opennms.features.flows.rest.api,1
org.opennms.features.minion.heartbeat:org.opennms.features.minion.heartbeat.consumer,1
org.opennms:opennms-jasperstudio-extension,1
org.wicketstuff:wicketstuff-poi,1
io.shardingjdbc:sharding-jdbc-spring-boot-starter,1
org.eclipse.hono:core-test-utils,1
fish.payara.server.internal.cluster:cluster-ssh,1
fish.payara.server.internal.connectors:work-management-l10n,1
com.thinkbiganalytics.kylo.integrations:kylo-nifi-security-v1,1
org.isisaddons.module.fakedata:isis-module-fakedata-dom,1
e.mirkosertic.bytecoder:java.base,1
com.github.hairless:plink-service,1
org.apache.hop:hop-transform-setvariable,1
edu.illinois.cs.cogcomp:external-commons,1
de.learnlib:learnlib-cache,1
com.atlassian.seraph:atlassian-seraph,1
com.crossoverJie:SSM-HTTP-PROVIDER,1
org.calrissian.mango:mango-core,1
io.github.lvyahui8:spring-boot-data-aggregator-example,1
org.apache.tika:tika-serialization,1
io.github.openfeign.opentracing:feign-opentracing,3
com.rexsl:rexsl-test,1
org.jboss.narayana.rts:lra-client,2
io.quarkus.http:quarkus-http-websocket-vertx,1
org.openhab.addons.bundles:org.openhab.binding.spotify,1
org.apache.stratos:org.apache.stratos.manager.service.stub,1
org.apache.shenyu:shenyu-metrics-prometheus,1
net.thucydides:thucydides-sample-alternative-resources,1
org.apache.hop:hop-databases-monetdb,1
org.apache.hop:hop-databases-mssqlnative,1
org.xwiki.platform:xwiki-platform-feed-api,1
org.xwiki.platform:xwiki-platform-legacy-annotation,1
org.xwiki.platform:xwiki-platform-test-docker,1
org.xwiki.platform:xwiki-platform-xml-security,1
net.bytebuddy:byte-buddy,87
com.okta.sdk:okta-sdk-api,1
org.mvel:mvel2,38
org.apache.camel.quarkus:camel-quarkus-aws2-sns,1
org.apache.camel.quarkus:camel-quarkus-box-deployment,1
org.apache.camel.quarkus:camel-quarkus-quickfix-deployment,1
org.apache.camel.quarkus:camel-quarkus-robotframework,1
org.apache.camel.quarkus:camel-quarkus-xml-io-dsl,1
org.adrianwalker:multiline-string,1
org.apache.hadoop:hadoop-yarn-server-nodemanager,7
org.springframework.security.extensions:spring-security-saml2-core,11
com.alibaba.csp:sentinel-reactor-adapter,3
org.springframework.cloud.stream.app:stream-applications-postprocessor-common,1
org.apache.pinot:pinot-common,2
commons-jexl:commons-jexl,5
org.jboss.arquillian.junit:arquillian-junit-standalone,5
org.mapstruct.tools.gem:gem-processor,1
org.codehaus.izpack:izpack-standalone-compiler,1
com.github.saturnism.spring-boot-starter-grpc:grpc-server-starter,1
org.kie:kie-server-spring-boot-autoconfiguration,1
com.drewnoakes:metadata-extractor,13
org.apache.nifi:nifi-hive-services-api,2
org.apache.ranger:ranger-plugins-audit,4
io.grpc:grpc-testing,18
org.apache.servicecomb.pack:omega-spring-starter,1
org.lwjgl:lwjgl-opengl,4
org.springframework.data:spring-data-mongodb,30
com.github.alturkovic:distributed-lock-mongo,1
com.oracle.ojdbc:orai18n,3
com.googlecode.playn:playn-tests-core,1
io.netty:netty-codec-smtp,2
org.eclipse.kapua:kapua-security-authentication-api,1
org.wicketTutorial:LocalizedChoicesExample,1
com.networknt:tram-event,1
org.apache.james:james-server-webadmin-cassandra-data,1
org.apache.james:james-server-webadmin-dropwizard-metrics,1
io.helidon.integrations.cdi:helidon-integrations-cdi-oci-objectstorage-health,1
io.helidon.microprofile.bundles:internal-test-libs,1
org.apache.jclouds.api:byon,2
org.dromara:raincat-common,1
com.hubspot:Ringleader,1
org.apache.jena:jena-fuseki-webapp,1
io.jenkins.plugins:metrics-aggregation,1
com.navercorp.arcus:arcus-java-client,1
com.navercorp.pinpoint:pinpoint-bootstrap,1
com.navercorp.pinpoint:pinpoint-grpc,1
com.navercorp.pinpoint:pinpoint-httpclient4-plugin,1
com.navercorp.pinpoint:pinpoint-mssql-jdbc-driver-plugin,1
com.authlete:authlete-java-jaxrs,1
fish.payara.examples.payaramicro:eventdata,1
org.teiid.connectors:translator-salesforce,1
org.webjars.npm:d3-drag,1
org.sonatype.sisu:sisu-inject-plexus,7
org.jclouds:jclouds-allblobstore,1
io.vertx:vertx-config-yaml,2
uk.ac.gate:gate-compiler-jdt,1
com.github.svenmeier.wicket-dnd:wicket-dnd,1
org.geoserver.extension:gs-excel,1
org.igniterealtime.smack:smack-jingle,1
org.openhab.binding:org.openhab.binding.rfxcom,1
com.dianping:pigeon-common,1
software.amazon.awssdk:autoscaling,1
software.amazon.awssdk:elasticbeanstalk,1
com.github.housepower:clickhouse-native-jdbc,1
org.apache.tomcat:tomcat-jaspic-api,1
com.netflix.feign:feign-jackson,3
de.tudarmstadt.ukp.dkpro.core:de.tudarmstadt.ukp.dkpro.core.matetools-model-lemmatizer-de-tiger,1
de.tudarmstadt.ukp.dkpro.core:de.tudarmstadt.ukp.dkpro.core.matetools-model-tagger-es-conll2009,1
de.tudarmstadt.ukp.dkpro.core:de.tudarmstadt.ukp.dkpro.core.opennlp-model-sentence-pt-maxent,1
org.dcm4che.tool:dcm4che-tool-hl7pix,1
de.metas.payment.sepa:de.metas.payment.sepa.schema.pain_008_003_02,1
org.zanata:gwt-editor,1
org.ops4j.pax.web.samples:helloworld-jsp-noclasses,1
org.openhab.core.bundles:org.openhab.core.model.item.ide,1
com.creditease.moniter:com.creditease.uav.elasticsearch.client,1
com.android.tools.build:builder-model,1
com.qunar.qmq:qmq-delay-server,1
net.sf.squirrel-sql.thirdparty-non-maven:ostermiller-syntax,1
org.jboss.errai:errai-jpa-datasync,1
com.gentics.mesh:mesh-core,1
com.gentics.mesh:mesh-distributed,1
org.apache.maven.scm:maven-scm-provider-clearcase,1
org.knowm.xchange:xchange-coinbene,1
org.hyperic.hq.plugin:spring-plugin,1
org.apache.cloudstack:cloud-framework-quota,1
org.apache.cloudstack:cloud-plugin-network-ssp,1
org.apache.cloudstack:cloud-plugin-snmp-alerts,1
io.helidon.webserver:helidon-webserver-json,1
org.jetbrains.spek:spek-junit-platform-engine,1
org.eobjects.metamodel-extras:MetaModel-extras-access,1
com.github.PhoenicisOrg:lnk-parser,1
org.jitsi:fmj,1
com.stormpath.spring:stormpath-spring-security,1
io.fabric8:knative-server-mock,1
com.kohlschutter.boilerpipe:boilerpipe-common,1
org.jboss.weld.servlet:weld-servlet-test-base,1
com.google.gdata:gdata-core,2
org.sakaiproject.acadtermmanage:sakai-acadtermmanage-api,1
org.sakaiproject.polls:polls-api,1
consulo:consulo-xtest-sm-impl,1
biz.aQute.bnd-test:test.api.bundle,1
com.github.GIScience.graphhopper:graphhopper-core,1
com.ngdata:hbase-indexer-demo,1
com.graphaware.neo4j:tx-api,1
org.nuxeo.ecm.platform:nuxeo-user-profile,1
de.tudarmstadt.ukp.inception.app:inception-external-search-pubannotation,1
de.tudarmstadt.ukp.inception.app:inception-pdf-editor,1
us.fatehi:schemacrawler-utility,1
org.glassfish.main.admin:nucleus-domain,2
org.glassfish.main.jdbc:jdbc-admin,2
org.glassfish.tests.cdi.cases.preDestroyScoping:lib,2
io.smallrye:smallrye-context-propagation,3
org.jboss.resteasy:resteasy-netty4-cdi,1
io.dropwizard.metrics:metrics-caffeine,1
org.doctester:doctester-core,1
com.github.docker-java:docker-java-transport-okhttp,2
io.quarkus:quarkus-agroal-spi,1
io.quarkus:quarkus-elytron-security-properties-file,1
io.quarkus:quarkus-kubernetes-spi,1
io.quarkus:quarkus-rest-client-jackson-deployment,1
org.apache.ranger:ranger-plugin-classloader,1
org.apache.ranger:ugsync-util,1
used-scopes:compile,1
io.jpress:module-product-service,1
com.vision4j:face-detection,1
org.quickfixj:quickfixj-messages-fix50sp2,1
