groupId,artifactId,mcrTags
com.facebook,nailgun-server,"server,facebook"
org.wildfly.swarm,connector-modules,"module,connector"
org.apache.tomee,openejb-webservices,"ejb,apache,webservice"
org.modeshape,modeshape-webdav-war,"application,webdav,web,webapp"
com.github.java-json-tools,json-schema-validator,"github,json,tools,schema,validation"
org.opennms.features.telemetry.protocols.sflow,org.opennms.features.telemetry.protocols.sflow.parser,"parser,protocol,telemetry"
org.apache.servicecomb.pack,omega-transaction,"apache,transaction"
io.dropwizard.metrics,metrics-httpclient,"metrics,io,http"
io.quarkus,quarkus-bootstrap-core,"io,bootstrap"
org.apache.shardingsphere,sharding-orchestration-reg-zookeeper-curator,"apache,zookeeper,orchestration"
org.mule.tests,mule-parameter-resolver-extension,"testing,extension"
com.datastax.oss,java-driver-core-shaded,driver
ws.ament.hammock,jpa-core,"persistence,jpa"
org.osgi,osgi.cmpn,osgi
org.jboss.resteasy,resteasy-netty,"network,socket,jboss,netty"
com.github.nifty-gui,nifty-openal-soundsystem,github
io.cucumber,cucumber-testng,"io,testing,testng"
org.sakaiproject.login,login-api,api
org.sakaiproject.common,sakai-archive-import,import
io.vertx,vertx-web-templ-freemarker,"web,vertx,template,io"
com.tunnelvisionlabs,runtime-testsuite,runtime
com.twitter.common,stats,"twitter,stats"
io.sarl.docs,io.sarl.docs.doclet,"doc,io"
org.apache.jclouds.api,rackspace-cloudloadbalancers,"cloud,apache,api"
org.apache.directory.jdbm,apacheds-jdbm1,"apache,directory"
org.apache.directory.jdbm,apacheds-jdbm2,"apache,directory"
io.trino,trino-raptor-legacy,io
org.apache.edgent,edgent-providers-development,"provider,apache"
org.apache.bookkeeper.stats,bookkeeper-stats-api,"stats,apache,api"
software.amazon.awssdk,cloudtrail,"aws,amazon"
io.hops,hadoop-streaming,"streaming,hadoop,io"
com.github.fommil.netlib,core,github
de.tudarmstadt.ukp.clarin.webanno,webanno-support-standalone,support
org.apache.camel.quarkus,camel-quarkus-file,"apache,camel"
org.apache.sentry,sentry-binding-kafka,"binding,streaming,kafka,apache"
org.apache.camel.quarkus,camel-quarkus-http,"apache,http,camel"
com.jayway.jsonpath,json-path,json
org.mapstruct.tools.gem,gem-api,"tools,api"
org.onebusaway,onebusaway-api-core,api
org.wso2.carbon.identity.userstore.ldap,org.wso2.carbon.ldap.server.feature,"server,ldap,identity,directory"
com.microsoft.azure,azure-mgmt-network,"network,azure"
com.wavefront,java-client,client
org.eclipse.jetty.websocket,websocket-jetty-server,"server,eclipse,websocket,webserver,jetty"
org.apache.shardingsphere,shardingsphere-scaling-postgresql,"database,postgresql,apache"
org.eclipse.transformer,org.eclipse.transformer,eclipse
org.eclipse.kapua,kapua-commons,eclipse
org.openhab.action,org.openhab.action.ciscospark,"plugin,eclipse"
com.hazelcast.jet,hazelcast-jet-python,"hazelcast,python"
io.cdap.cdap,cdap-storage-spi,"interface,storage,io"
io.minio,minio,io
org.apache.sshd,sshd-git,"scm,git,apache"
org.aopalliance,com.springsource.org.aopalliance,"spring,aop"
com.orbitz.consul,consul-client,"client,consul"
com.github.neuroph,neuroph-imgrec,github
org.eclipse.jetty.aggregate,jetty-all,"server,eclipse,webserver,jetty"
org.glassfish.jersey.ext.cdi,jersey-cdi1x-validation,"webservice,validation"
com.phloc,phloc-css,"css,styles"
org.openhab.addons.bundles,org.openhab.binding.tibber,"binding,bundle"
io.fabric8,volumesnapshot-model,"model,io"
org.springframework.cloud,spring-cloud-gcp-secretmanager,"spring,cloud"
ddf.catalog.security,catalog-security-logging,"logging,security"
ant,ant,"ant,build,tools"
org.apache.camel.quarkus,camel-quarkus-master,"apache,camel"
org.apache.felix,org.apache.felix.http.base,"apache,http,osgi"
org.jboss.as,jboss-as-web,"web,jboss"
org.apache.plc4x,plc4j-transport-raw-socket,"socket,transport,apache"
org.wso2.carbon.registry,org.wso2.carbon.registry.reporting.stub,"registry,reporting,stub"
org.grails,grails-web-boot,"grails,groovy,web"
org.mule.glassfish.jaxb,jaxb-runtime,"binding,xml,runtime"
org.apache.hadoop,hadoop-yarn-api,"managment,yarn,cluster,hadoop,apache,api"
org.apache.woden.wso2,woden,apache
org.jinq,jinq-jpa-test,"persistence,jpa,testing"
io.gravitee.plugin,gravitee-plugin-service-discovery,"plugin,service,io,discovery"
org.apache.camel.quarkus,camel-quarkus-support-google-http-client,"support,google,apache,client,http,camel"
io.quarkus,quarkus-spring-boot-orm-api,"persistence,spring,orm,io,api"
org.tuxdevelop,spring-batch-lightmin-repository-jdbc,"sql,repository,jdbc,spring,batch"
org.apache.aries.async,org.apache.aries.async.api,"apache,api,asynchronous"
org.wso2.carbon.identity.local.auth.iwa,org.wso2.carbon.identity.application.authenticator.iwa,"authentication,identity"
org.joyqueue,joyqueue-retry-api,api
org.apache.nifi,nifi-site-to-site-client,"apache,client"
com.yahoo.vespa,jaxrs_client_utils,"rest,client,jaxrs"
org.apache.shardingsphere,shardingsphere-readwrite-splitting-core,apache
com.datumbox,datumbox-framework-storage-mapdb,"framework,storage"
com.softwaremill.macwire,macros_2.11,"macro,dependency-injection"
org.apache.dubbo,dubbo-rpc-rest,"rest,apache,rpc"
ddf.spatial.kml,spatial-kml-networklinkendpoint,spatial
org.jclouds.provider,bluelock-vcloud-zone01,"provider,cloud"
org.gephi,io-generator-api,"module,generator,io,api,netbeans"
org.jboss.weld.servlet,weld-servlet-test-base,"servlet,testing,jboss"
org.opennms,opennms-requisition-service,service
org.hibernate.search,hibernate-search-mapper-orm-batch-jsr352-core,"persistence,mapping,orm,batch,hibernate,search"
org.pentaho.di.plugins,pdi-core-plugins-ui,"plugin,ui"
org.nuxeo.ecm.automation,nuxeo-automation-scripting,scripting
eu.codearte.catch-exception,catch-exception,exception
org.nd4j,nd4j-common-tests,testing
de.tudarmstadt.ukp.clarin.webanno,webanno-ui-monitoring,"monitoring,ui"
io.nuls.db-module,db-leveldb,"module,io,leveldb"
org.jboss.deployers,jboss-deployers-core-spi,"interface,jboss"
org.openhab.binding,org.openhab.binding.fht,"plugin,binding,eclipse"
org.camunda.bpm,camunda-engine-rest-openapi-generator,"generator,rest,bpm,api,engine"
io.vertx,vertx-lang-groovy,"vertx,groovy,io"
org.sonarsource.orchestrator,sonar-orchestrator-osgi,"sonar,osgi"
org.eclipse.lemminx,org.eclipse.lemminx,eclipse
org.apache.camel,camel-catalog,"apache,camel"
com.github.jiconfont,jiconfont-font_awesome,"github,font"
io.netty,netty-handler,"io,network,netty,socket"
org.jboss.narayana.jts,narayana-jts-idlj,jboss
com.netflix.netflix-commons,netflix-eventbus,"eventbus,messaging"
org.nutz,nutzboot-starter-freemarker,"template,starter"
org.apache.servicecomb.toolkit,oas-generator-servicecomb,"generator,tools,apache,toolkit"
org.apache.knox,gateway-discovery-cm,"gateway,apache,discovery"
com.nepxion,discovery-plugin-config-center-starter-etcd,"plugin,etcd,config,starter,discovery"
org.apache.camel.quarkus,camel-quarkus-hdfs,"hadoop,apache,camel"
io.quarkus,quarkus-container-image-jib-deployment,"deployment,image,container,io"
org.apache.camel.quarkus,camel-quarkus-debezium-mongodb,"database,apache,mongodb,camel"
com.ontology2,centipede-parser,parser
org.apache.cxf,cxf-tools-java2ws,"tools,apache"
com.noelios.restlet,com.noelios.restlet.ext.spring,spring
org.apache.servicecomb,handler-flowcontrol-qps,apache
io.javalin,javalin,io
org.wso2.msf4j,msf4j-microservice,"archetype,service,maven,microservices"
org.apache.karaf.features,org.apache.karaf.features.extension,"apache,osgi,extension"
com.cognifide.aet,selenium,"selenium,testing"
org.apache.dubbo,dubbo-remoting-http,"remote,apache,http"
org.neo4j,neo4j-management,"database,management,graph,neo4j"
com.alipay.sofa,jraft-test,testing
org.webjars,respond,"web,assets"
com.ryanharter.auto.value,auto-value-gson,json
org.apache.cayenne,cayenne-osgi,"apache,osgi"
com.ctrip.framework.apollo,apollo-core,framework
org.geotools,gt-process-raster,"process,geo"
io.dropwizard,dropwizard-metrics-graphite,"metrics,io"
org.glassfish.main.web,weld-integration,"integration,web"
io.dropwizard,dropwizard-client,"io,client,http"
org.jclouds,jclouds-allcompute,cloud
org.apache.nifi,nifi-database-test-utils,"testing,apache"
io.helidon.microprofile.cdi,helidon-microprofile-cdi,io
org.openhab.binding,org.openhab.binding.garadget,"plugin,binding,eclipse"
org.jboss.forge.addon,shell-test-harness,"shell,testing,jboss"
org.odpi.egeria,stewardship-action-client,client
org.apache.hadoop,hadoop-tools,"tools,hadoop,apache"
org.mule.com.github.stephenc.eaio-uuid,uuid,github
org.teiid.wildfly.connectors,connector-ws,connector
opensymphony,xwork,web-framework
io.quarkus,quarkus-smallrye-health,io
org.apache.pulsar,pulsar-io-jdbc-sqlite,"sqlite,sql,jdbc,apache,io"
io.airlift.drift,drift-codec,"codec,io"
org.apache.tiles,tiles-el,apache
org.openhab.persistence,org.openhab.persistence.logging,"plugin,persistence,logging,eclipse"
com.salesforce.i18n,i18n-util,"i18n,salesforce"
org.springframework.integration,spring-integration-kafka,"streaming,integration,spring,kafka"
org.eclipse.emf,edit,eclipse
com.blazebit,blaze-persistence-integration-spring-data-2.0,"persistence,integration,data,spring"
com.google.errorprone,error_prone_annotations,"defect,google,annotations,analysis,metadata"
org.bytedeco,mxnet-platform,"platform,mxnet"
io.helidon.dbclient,helidon-dbclient-jdbc,"sql,jdbc,io"
com.amazonaws,aws-java-sdk-connectcontactlens,"aws,amazon,sdk"
org.apache.activemq,artemis-openwire-protocol,"jms,queue,apache,protocol"
io.thorntail,discovery,"io,discovery"
edu.stanford.protege,codemirror-gwt,"gwt,ui"
com.linkedin,norbert_2.8.1,linkedin
com.blazebit,blaze-persistence-integration-spring-data-2.1,"persistence,integration,data,spring"
org.scalatestplus,junit-4-12_2.12,"junit,testing"
com.blazebit,blaze-persistence-integration-spring-data-2.4,"persistence,integration,data,spring"
com.blazebit,blaze-persistence-integration-spring-data-2.2,"persistence,integration,data,spring"
org.odpi.egeria,governance-program-api,api
org.scalatestplus,junit-4-12_2.13,"junit,testing"
org.lwjgl,lwjgl-opengl,opengl
com.fasterxml.jackson.module,jackson-module-kotlin,"module,json,kotlin"
org.apache.isis.mavendeps,isis-mavendeps-jdo,apache
org.wltea,analyzer,analyzer
org.teiid.connectors,ws-cxf,connector
com.blazebit,blaze-persistence-integration-spring-data-2.3,"persistence,integration,data,spring"
org.webjars,datatables,"web,assets"
io.nuls.network-module,network-storage,"network,module,storage,io"
io.quarkus,quarkus-container-image-util,"image,container,io"
org.apache.sentry,sentry-binding-hive,"binding,apache"
io.helidon.security.abac,helidon-security-abac-scope,"security,io"
org.apache.camel,camel-barcode,"barcode,apache,camel"
org.camunda.bpm.qa,engine-variable-test,"application,bpm,testing,web,webapp,engine"
com.azure.resourcemanager,azure-resourcemanager-network,"network,azure"
org.apache.camel.quarkus,camel-quarkus-joor-deployment,"deployment,apache,camel"
org.apache.camel,camel-zip-deflater,"apache,camel"
io.nuls.network-module,network-protocol,"network,module,io,protocol"
net.kyori,adventure-api,api
org.webjars.bower,bpmn-js,"assets,web"
org.wso2.carbon.identity.governance,org.wso2.carbon.identity.captcha.server.feature,"server,identity"
io.zipkin.brave,brave-instrumentation-messaging,"messaging,io,tracing,instrumentation"
ddf.security.expansion,security-expansion-impl,security
org.codehaus.castor,castor-xml-schema,"schema,xml,codehaus"
io.github.kobylynskyi,graphql-java-codegen,"github,io,graphql"
org.minbox.framework,api-boot-starter-swagger,"framework,swagger,api,starter"
org.projectnessie,nessie-services,service
io.cdap.cdap,cdap-authentication-client,"authentication,client,io"
org.jboss.aerogear.unifiedpush,unifiedpush-service,"service,jboss"
org.apache.abdera,abdera-core,"syndication,apache,rss"
org.keycloak,spring-boot-container-bundle,"bundle,spring,container"
org.apache.flume.flume-ng-sinks,flume-ng-kafka-sink,"streaming,kafka,apache"
org.codice.ddf.validator,catalog-validator-wkt,validation
org.apache.logging.log4j,log4j-web,"logging,web,apache"
com.spotify,helios-testing,testing
org.apache.nifi,nifi-hazelcast-services-api,"service,hazelcast,apache,api"
ddf.admin,admin-ui,"admin,ui"
org.eclipse.ditto,ditto-internal-models-placeholders,"model,eclipse"
com.tinkerpop.blueprints,blueprints-neo4j2-graph,graph
org.seleniumhq.selenium.client-drivers,selenium-java-client-driver,"selenium,testing,driver,client"
org.apache.camel.quarkus,camel-quarkus-crypto,"cryptography,apache,camel"
org.unidal.framework,dal-jdbc,"sql,jdbc,framework"
com.amazonaws,aws-java-sdk-batch,"aws,amazon,sdk,batch"
org.wikidata.query.rdf,testTools,"rdf,query"
org.camunda.bpm.springboot,camunda-bpm-spring-boot-starter-webapp-core,"bpm,spring,webapp,starter"
org.springframework.geode,spring-geode-starter,"spring,starter"
org.apache.dubbo,dubbo-rpc-xml,"apache,xml,rpc"
org.jenkins-ci.plugins,jackson2-api,"plugin,jenkins,api"
com.octo.android.robospice,robospice-retrofit,android
software.amazon.awssdk,healthlake,"aws,amazon"
com.kumuluz.ee,kumuluzee-json-p-jsonp,json
org.antlr,ST4,"compiler,parser"
de.devland.esperandro,esperandro-resources-gen,resource
com.github.goldin,spock-extensions,"github,extension"
org.webjars,angular-file-upload,"assets,angular,web"
org.apache.edgent.android,edgent-connectors-command,"apache,connector,android"
org.glassfish.main.deployment,deployment-client,"deployment,client"
org.janusgraph,janusgraph-hbase,"hbase,database"
nl.martijndwars,web-push,web
javax.script,js-engine,"standard,javax,scripting,specs,engine"
org.apache.camel,camel-lucene,"lucene,apache,index,camel"
com.google.sitebricks,sitebricks-persist,google
com.facebook.presto,presto-hive-hadoop2,"hadoop,facebook"
io.rsocket.routing,rsocket-routing-client-spring,"spring,client,routing,io"
org.dromara,hmily-repository-database-all,repository
org.kie.kogito,monitoring-elastic-quarkus-addon,"monitoring,elastic"
org.apache.lucene,lucene-queryparser,"lucene,apache,index"
org.apache.servicecomb,provider-pojo,"provider,pojo,apache"
com.influxdb,influxdb-client-flux,"influxdb,client,metrics"
com.netease.nim,camellia-redis-proxy-zk-registry-spring-boot-starter,"database,registry,spring,proxy,redis,starter"
org.apache.tika,tika-parser-html-module,"module,parser,apache,html"
io.helidon.integrations.neo4j,helidon-integrations-neo4j-health,"database,graph,neo4j,io"
org.apache.knox,gateway-service-rm,"service,gateway,apache"
org.minbox.framework,api-boot-starter-message-pipe-server,"server,framework,api,starter"
com.ejlchina,data-jackson,data
io.activej,activej-dataflow,io
org.bytedeco,spinnaker-platform,platform
ddf.catalog.opensearch,catalog-opensearch-api,"api,search"
com.sun.xml.bind,jaxb-core,"binding,xml"
com.sun.xml.bind,jaxb-libs,"binding,xml"
org.jboss.seam,jboss-seam-debug,"debug,jboss"
com.amazonaws,aws-java-sdk-cloudsearch,"aws,amazon,sdk"
org.apache.servicemix.bundles,org.apache.servicemix.bundles.ibatis-sqlmap,"bundle,esb,apache"
org.springframework.ws.wso2,spring.framework,"spring,framework"
org.onebusaway,onebusaway-quickstart-bootstrap,"example,bootstrap"
org.apache.camel.quarkus,camel-quarkus-xchange-deployment,"deployment,apache,camel"
org.jenkins-ci.plugins,bouncycastle-api,"plugin,jenkins,api"
io.quarkus,quarkus-jsonp,"io,json"
cn.springcloud.gray,spring-cloud-gray-plugin-ribbon-nacos-discovery,"plugin,spring,cloud,discovery"
org.apache.camel.quarkus,camel-quarkus-jms,"jms,queue,apache,camel"
org.openehealth.ipf.oht.mdht,ipf-oht-mdht-uml-cda-ihe,"diagram,uml"
com.hp.hpl.jena,jena,"rdf,semantic"
com.typesafe.play,play-logback_2.12,"logging,typesafe,play-framework"
org.apache.edgent.android,edgent-connectors-jdbc,"sql,jdbc,apache,connector,android"
org.apache.hive,hive-vector-code-gen,"hadoop,apache"
io.smallrye,smallrye-open-api-spring,"spring,io,api"
com.allen-sauer.gwt.dnd,gwt-dnd,"gwt,ui"
org.apache.archiva.redback,redback-integrations-security,"security,apache"
io.druid,druid-processing,io
com.github.davidmoten,state-machine-generator,"github,generator"
com.facebook.presto,presto-spark-common,"facebook,spark"
org.cogroo,cogroo-ann,nlp
org.springframework.cloud,spring-cloud-starter-feign,"spring,cloud,starter"
org.kaazing,gateway.resource.address.ssl,"ssl,gateway,resource"
software.amazon.awssdk,kafka,"aws,amazon,streaming,kafka"
org.apache.amber,amber-oauth2-resourceserver,"authentication,apache,oauth"
org.mongodb,mongo-hadoop-core,"database,hadoop,mongodb"
com.googlecode.javaewah,JavaEWAH,"collections,structures"
xerces-J,xercesImpl,parser
org.apache.camel.quarkus,camel-quarkus-arangodb,"apache,camel"
org.glassfish.grizzly,grizzly-http-servlet-server,"server,servlet,http"
org.opencastproject,opencast-elasticsearch-api,"elasticsearch,elastic,api,search"
org.wso2.carbon.mediation,org.wso2.carbon.mediation.security,security
org.webjars,ckeditor-autosave,"assets,web"
io.swagger.parser.v3,swagger-parser-core,"parser,io,swagger,api"
org.nuxeo.ecm.platform,nuxeo-platform-webapp-types,"webapp,platform"
org.wicketstuff,wicketstuff-dashboard-widgets-jqplot,"dashboard,wicket"
org.exparity,hamcrest-date,"date,matching"
org.jmolecules,jmolecules-events,event
com.ueboot,ueboot-excel,"excel,spreadsheet"
org.metawidget.modules,metawidget-jackson,module
org.apache.camel.quarkus,camel-quarkus-openstack-deployment,"deployment,apache,openstack,camel"
org.apache.myfaces.core,myfaces-impl-test,"jsf,testing,apache"
org.kie.kogito,kogito-addons-springboot-monitoring-elastic,"monitoring,elastic"
io.hops,hadoop-yarn-api,"yarn,hadoop,io,api"
com.lordofthejars,nosqlunit-mongodb,"database,mongodb"
io.opentracing.contrib,opentracing-grpc,"grpc,io,tracing,rpc,protocol"
com.oracle.oci.sdk,oci-java-sdk-encryption,"cryptography,sdk"
com.google.googlejavaformat,google-java-format,google
com.google.zxing,core,"barcode,google"
edu.stanford.nlp,stanford-parser,"nlp,parser"
org.apache.flink,flink-parquet,"parquet,serialization,apache,column"
org.apache.camel,camel-log,"logging,apache,camel"
org.apache.cxf,cxf-tools-wsdlto-frontend-javascript,"tools,apache,frontend,javascript"
org.nutz,nutzboot-starter-redis,"database,redis,starter"
org.wso2.carbon.mediation,org.wso2.carbon.das.messageflow.data.publisher,data
org.geotools.schemas,filter-2.0,"geo,schema,filtering"
org.springframework.cloud,spring-cloud-starter-circuitbreaker-reactor-resilience4j,"spring,cloud,starter"
com.hortonworks.streamline,streamline-metrics,metrics
org.glassfish.main.admin,appserver-cli,"admin,server,command-line"
org.opencastproject,opencast-distribution-service-api,"distribution,service,api"
org.apache.jena,jena-dboe-index,"apache,index"
com.google.escapevelocity,escapevelocity,google
org.apache.brooklyn,brooklyn-test-support,"support,testing,apache"
org.modeshape,modeshape-sequencer-wsdl,service
org.apache.nifi,nifi-toolkit-cli,"tools,apache,command-line,toolkit"
org.eclipse.xtext,org.eclipse.xtext.xtext.generator,"generator,eclipse"
org.apache.brooklyn,brooklyn-core,apache
com.google.http-client,google-http-client-appengine,"google,client,appengine,http"
org.joyqueue,joyqueue-data-repository-mybatis,"persistence,repository,data"
org.apache.camel.quarkus,camel-quarkus-zip-deflater-deployment,"deployment,apache,camel"
io.quarkus,quarkus-oidc,io
io.joynr.performance.performance-test-jee,performance-test-jee-api,"testing,io,api,performance"
org.odpi.egeria,api-integrator-api,api
org.apache.camel.quarkus,camel-quarkus-bean-validator,"beans,apache,validation,camel"
org.gwtproject.core,gwt-core,"gwt,ui"
org.dspace.modules,additions,module
org.teiid.connectors,file-hdfs,"hadoop,connector"
org.webjars,angular-ui-bootstrap,"assets,angular,web,ui,bootstrap"
com.github.multiformats,java-multiaddr,github
org.apache.storm,storm-clojure-test,"clojure,testing,apache"
org.apache.logging.log4j,log4j-flume-ng,"logging,bridge,apache"
org.hotswapagent,hotswap-agent-spring-plugin,"plugin,spring,agent"
org.opennms.features.distributed,org.opennms.features.distributed.cassandra.api,"database,cassandra,distributed,api"
org.apache.sling,org.apache.sling.testing.sling-mock-oak,"mock,testing,apache"
org.apache.hadoop,hadoop-hdfs-nfs,"hadoop,apache"
com.facebook.presto,presto-i18n-functions,"i18n,facebook"
org.cassandraunit,cassandra-unit,"database,cassandra,testing"
org.opennms.osgi,opennms-osgi-core-rest,"rest,osgi"
org.gradoop,gradoop-examples,example
org.mock-server,mockserver-junit-rule,"mock,server,junit,testing"
com.github.muff1nman.chameleon,playlist-all,github
com.googlecode.owasp-java-html-sanitizer,owasp-java-html-sanitizer,html
io.jenkins.plugins,analysis-model-api,"plugin,model,analysis,jenkins,io,api"
org.eclipse.jetty,infinispan-common,"server,eclipse,webserver,cache,jetty"
org.apache.aries.application,org.apache.aries.application.install,apache
com.github.spotbugs,spotbugs-annotations,"github,annotations"
org.alluxio,alluxio-table-server-common,server
org.mortbay.jetty.alpn,alpn-boot,"server,webserver,jetty"
edu.washington.cs.knowitall,opennlp-tokenize-models,model
org.apache.servicecomb.toolkit,oas-generator-core,"generator,tools,apache,toolkit"
org.eclipse.jkube,jkube-kit-config-service,"eclipse,config,service"
org.jclouds.driver,jclouds-bouncycastle,"driver,cloud"
org.xwiki.platform,xwiki-platform-tool-standards-validator,"platform,validation"
org.apache.knox,gateway-test-release-utils,"gateway,testing,apache"
org.jboss.resteasy,resteasy-validator-provider-11,"provider,jboss,validation"
org.openrdf.sesame,sesame-sail-api,api
org.apache.brooklyn,brooklyn-utils-groovy,"apache,groovy"
com.codahale.metrics,metrics-jetty8,"server,webserver,metrics,jetty"
org.apache.tomcat.maven,common-tomcat-maven-plugin,"plugin,server,build,build-system,webserver,maven,apache,tomcat"
cn.dreampie,resty-cache,cache
io.quarkus,quarkus-credentials,io
com.github.jwpttcg66,wheel-timer,github
com.azure,azure-mixedreality-authentication,"azure,authentication"
org.apache.nifi.minifi,minifi-utils,apache
com.github.jnr,jnr-enxio,github
org.jpmml,pmml-schema,schema
ca.uhn.hapi.fhir,hapi-fhir-cli-jpaserver,"application,web,webapp,command-line"
org.apache.httpcomponents,fluent-hc,"apache,client,fluent,http"
org.codehaus.fabric3.api,commonj,"codehaus,api"
com.qulice,qulice-checkstyle,analysis
org.apache.olingo,odata-server-api,"server,apache,api"
org.apache.karaf.webconsole,org.apache.karaf.webconsole.instance,"apache,osgi"
hsqldb,hsqldb,"database,hsql,embedded,sql"
org.geoserver.community,gs-mbstyle,geo
io.hyscale,generator-services,"generator,service,io"
org.apache.tomcat.embed,tomcat-embed-el,"embedded,server,webserver,apache,tomcat"
io.opencensus,opencensus-exporter-trace-datadog,"export,io,tracing"
io.github.frostingwolf,saluki-plugin-common,"plugin,github,io"
ddf.minim,ddf.minim,clojure
com.amazonaws,aws-java-sdk-dms,"aws,amazon,sdk"
org.jenkins-ci,version-number,jenkins
org.hotswapagent,hotswap-agent-core,agent
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.api.resources-asl,"resource,api"
org.openhab.action,org.openhab.action.harmonyhub,"plugin,eclipse"
io.airlift,airline,"io,cli,parser"
org.jooq,jooq-codegen-maven,"plugin,build,build-system,maven"
com.blazebit,blaze-persistence-integration-entity-view-spring,"persistence,integration,spring,view"
org.springframework.cloud,spring-cloud-deployer-cloudfoundry,"spring,cloud"
io.quarkus,quarkus-mongodb-panache-kotlin-deployment,"database,deployment,io,mongodb,kotlin"
io.quarkus,quarkus-resteasy-jaxb,"binding,xml,io"
org.jboss.forge.addon,parser-java-impl,"parser,jboss"
org.apache.syncope.core,syncope-core-workflow-api,"workflow,apache,api"
org.jclouds.driver,jclouds-jsch,"driver,cloud"
org.apereo.cas,cas-server-support-oidc,"support,server"
org.apache.wicket.experimental.wicket9,wicket-http2-tomcat,"experimental,server,webserver,apache,tomcat,wicket,http"
org.apache.shardingsphere,shardingsphere-agent-api,"agent,apache,api"
com.blazebit,blaze-persistence-integration-spring-data-webmvc,"persistence,integration,data,spring,mvc"
org.apache.hadoop.thirdparty,hadoop-shaded-protobuf_3_7,"serialization,hadoop,apache,protocol"
org.jenkins-ci.plugins,aws-credentials,"plugin,aws,amazon,jenkins"
org.apache.activemq,artemis-jms-server,"jms,server,queue,apache"
io.quarkus,quarkus-oidc-client-reactive-filter-deployment,"deployment,reactive,client,filtering,io"
com.blogspot.mydailyjava,guava-cache-overflow-extension,"cache,extension"
org.joyqueue,joyqueue-security,security
io.prestosql.orc,orc-protobuf,"serialization,io,protocol"
org.springframework.social,spring-social-linkedin,"linkedin,spring,social"
org.apache.camel.quarkus,camel-quarkus-elsql,"apache,camel"
de.learnlib,learnlib-filters-parent,filtering
com.google.api.grpc,googleapis-common-protos,"grpc,google,api,rpc,protocol"
org.jadira.usertype,usertype.spi,interface
io.apiman,apiman-manager-api-ispn,"manager,io,api"
org.nutz,nutzboot-starter-undertow,starter
javax.resource,javax.resource-api,"standard,javax,resource,api,specs"
io.smallrye.reactive,smallrye-reactive-converter-api,"reactive,io,api"
com.opengamma.strata,strata-loader,loader
io.jenkins.docker,docker-plugin,"plugin,docker,jenkins,io"
org.sonatype.nexus.testsuite,nexus-it-suite-data,data
com.google.classpath-explorer,classpath-explorer,"google,classpath"
io.sirix,sirix-core,io
org.netbeans.api,org-netbeans-swing-outline,"ide,swing,ui,api,netbeans"
org.restlet.jee,org.restlet.ext.crypto,cryptography
org.apache.knox,gateway-service-jkg,"service,gateway,apache"
com.github.siom79.japicmp,japicmp-maven-plugin,"plugin,github,build,build-system,maven"
org.teiid.wildfly.connectors,connector-ftp,"ftp,network,connector"
org.apache.shardingsphere,shardingsphere-shadow-spring-namespace,"spring,apache"
org.sakaiproject.jsf,jsf-widgets-sun,jsf
ddf.mime.core,mime-core-impl,mime
org.springframework.cloud.fn,mongodb-consumer,"database,spring,consumer,cloud,mongodb"
org.apache.cxf,cxf-rt-rs-security-http-signature,"security,apache,http,signing"
io.quarkus,quarkus-openshift-client-deployment,"deployment,client,io"
org.apache.opennlp,opennlp-maxent,apache
org.apache.felix,org.apache.felix.shell.tui,"shell,apache,osgi"
org.netbeans.modules,org-netbeans-modules-utilities,"module,ide,netbeans"
org.apache.cxf,cxf-rt-features-clustering,"cluster,apache"
org.apache.nifi,nifi-other-graph-services,"service,apache,graph"
org.odpi.egeria,cohort-registry-file-store-connector,"registry,connector"
de.mkammerer.wiremock-junit5,wiremock-junit5,"junit,testing"
org.apache.gearpump,gearpump-core_2.11,apache
org.apache.tomee,openejb-multicast,"ejb,apache"
org.apache.nifi.registry,nifi-registry-client,"registry,apache,client"
org.minbox.framework,api-boot-starter-resource-load,"framework,resource,api,starter"
com.googlecode.gwt-test-utils,gwt-test-utils-csv,"gwt,csv,testing,ui"
com.github.jbellis,jamm,"github,profiling,memory"
io.confluent,kafka-protobuf-provider,"provider,streaming,serialization,kafka,io,protocol"
io.quarkus,quarkus-mongodb-client,"database,client,io,mongodb"
org.finra.herd,herd-sdk-resources,"sdk,resource"
org.eclipse.emf,org.eclipse.emf.ecore,eclipse
de.tudarmstadt.ukp.clarin.webanno,webanno-api-annotation,"annotations,api"
org.apache.commons,commons-rng-sampling,"apache,commons"
org.opencastproject,opencast-live-schedule-api,api
no.api.freemarker,freemarker-java8,"template,api"
org.apache.camel,camel-jackson-protobuf,"serialization,apache,protocol,camel"
org.webjars,highcharts,"web,assets"
org.apache.tajo,tajo-storage-hdfs,"hadoop,apache,storage"
org.flowable,flowable-event-registry-rest,"registry,event,rest"
org.apache.wicket,wicket-bean-validation,"beans,apache,wicket,validation"
com.consol.citrus,citrus-jms,"jms,queue"
io.fabric8,fabric8-maven-plugin-generator-openliberty,"plugin,generator,build,build-system,maven,io"
ddf.platform.error,platform-error-servlet,"servlet,platform"
org.openhab.binding,org.openhab.binding.dmx,"plugin,binding,eclipse"
com.googlecode.multithreadedtc,multithreadedtc,testing
org.glassfish.main.persistence,jpa-container,"persistence,container,jpa"
org.apache.edgent.android,edgent-connectors-serial,"apache,connector,android"
